NO,名称,住所,都道府県名,市区町村名,災害種別_洪水,災害種別_崖崩れ、土石流及び地滑り,災害種別_高潮,災害種別_地震,災害種別_津波,災害種別_大規模な火事,災害種別_内水氾濫,災害種別_火山現象,指定避難所との重複,想定収容人数
1426,流通経済大学付属柏高等学校,千葉県柏市十余二1-20,千葉県,柏市,1,1,,1,,1,1,,1,3500
1427,柏市青少年センター,千葉県柏市十余二313-92,千葉県,柏市,1,1,,1,,1,1,,1,8350
1428,柏市立柏の葉中学校,千葉県柏市十余二３３７番地９３中央４０５街区1,千葉県,柏市,1,1,,1,,1,1,,1,5832
1429,柏市立柏の葉小学校,千葉県柏市十余二３４８番地５１中央４０４街区1,千葉県,柏市,1,1,,1,,1,1,,1,5050
1430,柏市立柏第四小学校,千葉県柏市松ケ崎1182-9,千葉県,柏市,1,1,,1,,1,1,,1,5720
1431,千葉県立柏中央高等学校,千葉県柏市松ケ崎884-1,千葉県,柏市,,1,,1,,1,1,,1,13467
1432,柏市立松葉第二小学校,千葉県柏市松葉町2-16,千葉県,柏市,1,1,,1,,1,1,,1,6063
1433,柏市立松葉中学校,千葉県柏市松葉町3-14,千葉県,柏市,1,1,,1,,1,1,,1,5867
1434,柏市松葉近隣センター,千葉県柏市松葉町4-11,千葉県,柏市,1,1,,1,,1,1,,1,875
1435,松葉第二近隣公園,千葉県柏市松葉町4-13,千葉県,柏市,1,1,,1,,1,1,,,6997
1436,松葉第一近隣公園,千葉県柏市松葉町4-6,千葉県,柏市,1,1,,1,,1,1,,,12853
1437,柏市立松葉第一小学校,千葉県柏市松葉町5-3,千葉県,柏市,1,1,,1,,1,1,,1,5937
1438,柏市立土南部小学校,千葉県柏市新逆井1-10-1,千葉県,柏市,1,1,,1,,1,1,,1,3620
1439,南部公園,千葉県柏市新逆井2-5,千葉県,柏市,1,1,,1,,1,1,,,15045
1440,柏市南部近隣センター,千葉県柏市新逆井2-5-13,千葉県,柏市,1,1,,1,,1,1,,1,2037
1441,名戸ヶ谷第五公園,千葉県柏市新柏3-2,千葉県,柏市,1,1,,1,,1,1,,,1500
1442,柏市西原近隣センター,千葉県柏市西原3-2-48,千葉県,柏市,1,1,,1,,1,1,,1,1264
1443,柏市立西原小学校,千葉県柏市西原4-17-1,千葉県,柏市,1,1,,1,,1,1,,1,4837
1444,柏市立西原中学校,千葉県柏市西原6-13-1,千葉県,柏市,1,1,,1,,1,1,,1,5733
1445,柏市立手賀西小学校,千葉県柏市泉541,千葉県,柏市,1,1,,1,,1,1,,1,2326
1446,北部緑地,千葉県柏市船戸1805,千葉県,柏市,1,1,,1,,1,1,,,4870
1447,柏市立柏高等学校,千葉県柏市船戸山高野325-1,千葉県,柏市,,1,,1,,1,1,,1,28418
1448,柏寿荘,千葉県柏市船戸山高野535,千葉県,柏市,1,1,,1,,1,1,,1,3280
1449,柏市立土中学校,千葉県柏市増尾1-23-1,千葉県,柏市,1,1,,1,,1,1,,1,4067
1450,千葉県立柏南高等学校,千葉県柏市増尾1705,千葉県,柏市,1,1,,1,,1,1,,1,12221
1451,柏市増尾近隣センター,千葉県柏市増尾3-1-1,千葉県,柏市,1,1,,1,,1,1,,1,1643
1452,柏市立土小学校,千葉県柏市増尾4-4-1,千葉県,柏市,1,1,,1,,1,1,,1,2698
1453,芝浦工業大学柏中学高等学校,千葉県柏市増尾700,千葉県,柏市,,1,,1,,1,1,,,9341
1454,柏市立増尾西小学校,千葉県柏市増尾台3-5-9,千葉県,柏市,1,1,,1,,1,1,,1,3599
1455,柏市立風早北部小学校,千葉県柏市大井1854-1,千葉県,柏市,1,1,,1,,1,1,,1,2569
1456,二松学舎大学,千葉県柏市大井2590,千葉県,柏市,1,1,,1,,1,1,,1,9698
1457,松ヶ崎中央公園,千葉県柏市大山台1,千葉県,柏市,1,1,,1,,1,1,,,6525
1458,柏市立田中小学校,千葉県柏市大室1193-3,千葉県,柏市,1,1,,1,,1,1,,1,6169
1459,柏ビレジ近隣公園,千葉県柏市大室1311-6,千葉県,柏市,,1,,1,,1,1,,,10029
1460,柏たなか駅前公園,千葉県柏市大室1-4,千葉県,柏市,1,1,,1,,1,1,,,12330
1461,柏市田中近隣センター,千葉県柏市大室249-1,千葉県,柏市,1,1,,1,,1,1,,1,1300
1462,柏市立田中中学校,千葉県柏市大室249-9,千葉県,柏市,1,1,,1,,1,1,,1,7527
1463,柏市立田中北小学校,千葉県柏市船戸1-7-1,千葉県,柏市,1,1,,1,,1,1,,1,3847
1464,柏市北部近隣センター,千葉県柏市大青田1541-2,千葉県,柏市,1,1,,1,,1,1,,1,918
1465,柏市立大津ヶ丘中学校,千葉県柏市大津ケ丘1-25,千葉県,柏市,1,1,,1,,1,1,,1,8247
1466,大津ヶ丘中央公園,千葉県柏市大津ケ丘2-1,千葉県,柏市,1,1,,1,,1,1,,,16500
1467,柏市立大津ヶ丘第一小学校,千葉県柏市大津ケ丘3-50,千葉県,柏市,1,1,,1,,1,1,,1,5366
1468,柏市立大津ヶ丘第二小学校,千葉県柏市大津ケ丘4-8,千葉県,柏市,1,1,,1,,1,1,,1,5557
1469,柏市沼南近隣センター,千葉県柏市大島田440-1,千葉県,柏市,1,1,,1,,1,1,,1,3011
1470,柏市立中原中学校,千葉県柏市中原1816-2,千葉県,柏市,1,1,,1,,1,1,,1,6594
1471,柏市立中原小学校,千葉県柏市中原1821-1,千葉県,柏市,1,1,,1,,1,1,,1,5032
1472,柏市立風早中学校,千葉県柏市塚崎1319,千葉県,柏市,1,1,,1,,1,1,,1,5595
1473,沼南老人福祉センターいこい荘,千葉県柏市塚崎1356,千葉県,柏市,1,1,,1,,1,1,,1,3245
1474,柏市新田原近隣センター,千葉県柏市東柏2-2-15,千葉県,柏市,1,1,,1,,1,1,,1,927
1475,海上自衛隊下総航空基地,千葉県柏市藤ケ谷1614-1,千葉県,柏市,1,1,,1,,1,1,,,6770
1476,藤ヶ谷区民館,千葉県柏市藤ケ谷558,千葉県,柏市,1,1,,1,,1,1,,1,825
1477,柏市立風早南部小学校,千葉県柏市藤ケ谷新田111-2,千葉県,柏市,1,1,,1,,1,1,,1,4900
1478,柏市藤心近隣センター,千葉県柏市藤心4-1-11,千葉県,柏市,1,1,,1,,1,1,,1,1006
1479,柏市立藤心小学校,千葉県柏市藤心880-1,千葉県,柏市,1,1,,1,,1,1,,1,5109
1480,並木第二公園,千葉県柏市南逆井2-2,千葉県,柏市,1,1,,1,,1,1,,,1981
1481,柏リフレッシュ公園リフレッシュプラザ柏,千葉県柏市南増尾58-3,千葉県,柏市,1,1,,1,,1,1,,1,20677
1482,柏市立南部中学校,千葉県柏市南増尾6-16-1,千葉県,柏市,1,1,,1,,1,1,,1,6596
1483,日立台公園,千葉県柏市日立台1-2,千葉県,柏市,1,1,,1,,1,1,,,4000
1484,柏公園,千葉県柏市柏565,千葉県,柏市,1,1,,1,,1,1,,,11207
1485,柏市中央公民館,千葉県柏市柏5-8-12,千葉県,柏市,1,1,,1,,1,1,,1,2463
1486,アミュゼ柏,千葉県柏市柏6-2-22,千葉県,柏市,1,1,,1,,1,1,,1,1007
1487,柏市立柏第五小学校,千葉県柏市柏932-7,千葉県,柏市,1,1,,1,,1,1,,1,2832
1488,中十余二第一公園,千葉県柏市柏の葉1-10,千葉県,柏市,1,1,,1,,1,1,,,1624
1489,中十余二第二公園,千葉県柏市柏の葉2-16,千葉県,柏市,1,1,,1,,1,1,,,1623
1490,柏市立十余二小学校,千葉県柏市柏の葉4-4-1,千葉県,柏市,1,1,,1,,1,1,,1,3681
1491,千葉県立柏の葉高等学校,千葉県柏市柏の葉6-1,千葉県,柏市,1,1,,1,,1,1,,1,10875
1492,柏市民文化会館,千葉県柏市柏下107,千葉県,柏市,,1,,1,,1,1,,1,6963
1493,柏ふるさと公園,千葉県柏市柏下4,千葉県,柏市,,1,,1,,1,1,,,15000
1494,柏市中央体育館,千葉県柏市柏下73,千葉県,柏市,,1,,1,,1,1,,1,7682
1495,柏市富里近隣センター,千葉県柏市富里2-4-4,千葉県,柏市,1,1,,1,,1,1,,1,811
1496,柏市布施近隣センター,千葉県柏市布施1196-5,千葉県,柏市,1,1,,1,,1,1,,1,1074
1497,あけぼの山公園,千葉県柏市布施1940,千葉県,柏市,,1,,1,,1,1,,,29233
1498,柏市立富勢東小学校,千葉県柏市布施2176-2,千葉県,柏市,,1,,1,,1,1,,1,4590
1499,千葉県立柏高等学校,千葉県柏市布施254,千葉県,柏市,,1,,1,,1,1,,1,12650
1500,柏市立富勢西小学校,千葉県柏市布施84-2,千葉県,柏市,1,1,,1,,1,1,,1,4925
1501,柏市立富勢小学校,千葉県柏市布施925-1,千葉県,柏市,1,1,,1,,1,1,,1,4833
1502,布施第二公園,千葉県柏市布施新町2-4,千葉県,柏市,,1,,1,,1,1,,,2254
1503,風早公園,千葉県柏市風早2-1,千葉県,柏市,1,1,,1,,1,1,,,7160
1504,豊四季庚塚緑地,千葉県柏市豊四季224-3,千葉県,柏市,1,1,,1,,1,1,,,3393
1505,柏市立豊四季中学校,千葉県柏市豊四季287-7,千葉県,柏市,1,1,,1,,1,1,,1,5486
1506,柏市立柏第二小学校,千葉県柏市豊四季310,千葉県,柏市,1,1,,1,,1,1,,1,2915
1507,柏市立豊小学校,千葉県柏市豊四季610-2,千葉県,柏市,1,1,,1,,1,1,,1,3983
1508,柏市新富近隣センター,千葉県柏市豊四季945-1,千葉県,柏市,1,1,,1,,1,1,,1,1036
1509,柏市豊四季台近隣センター,千葉県柏市豊四季台1-1-116,千葉県,柏市,1,1,,1,,1,1,,1,2595
1510,柏市立柏第六小学校,千葉県柏市豊四季台4-2-1,千葉県,柏市,1,1,,1,,1,1,,1,4930
1511,北柏第三公園,千葉県柏市北柏2-9,千葉県,柏市,1,1,,1,,1,1,,,1364
1512,北柏第二公園,千葉県柏市北柏3-9,千葉県,柏市,,1,,1,,1,1,,,3227
1513,柏市立柏第四中学校,千葉県柏市名戸ケ谷1-6-8,千葉県,柏市,1,1,,1,,1,1,,1,7362
1514,柏市立名戸ヶ谷小学校,千葉県柏市名戸ケ谷474-1,千葉県,柏市,,1,,1,,1,1,,1,6744
1515,西口第一公園,千葉県柏市明原3-1,千葉県,柏市,1,1,,1,,1,1,,,4239
1516,柏市立柏中学校,千葉県柏市明原4-1-1,千葉県,柏市,1,1,,1,,1,1,,1,12411
1517,柏市立柏第二中学校,千葉県柏市弥生町6-6,千葉県,柏市,1,1,,1,,1,1,,1,7806
1518,柏市手賀近隣センター,千葉県柏市柳戸511-11,千葉県,柏市,1,1,,1,,1,1,,1,1483
1519,柏市立手賀中学校,千葉県柏市柳戸690,千葉県,柏市,1,1,,1,,1,1,,1,5186
1520,柏市立光ヶ丘小学校,千葉県流山市向小金4-20-1,千葉県,柏市,1,1,,1,,1,1,,1,3533
1521,南部老人福祉センターかたくりの里,千葉県柏市藤心293-1,千葉県,柏市,1,1,,1,,1,1,,1,794
1522,豊浜小学校,千葉県勝浦市新官65,千葉県,勝浦市,1,1,1,1,1,1,1,,1,"3000人
(2㎡あたり1人)"
1523,元大原高等学校勝浦若潮ｷｬﾝﾊﾟｽ,千葉県勝浦市新官1380,千葉県,勝浦市,1,1,1,1,1,1,1,,1,"7050人
(2㎡あたり1人)"
1524,勝浦中学校,千葉県勝浦市出水1120-1,千葉県,勝浦市,1,1,1,1,1,1,1,,1,"9150人
(2㎡あたり1人)"
1525,勝浦小学校,千葉県勝浦市墨名733-1,千葉県,勝浦市,1,1,1,1,1,1,1,,1,"3100人
(2㎡あたり1人)"
1526,日本武道館勝浦研修センター,千葉県勝浦市沢倉585,千葉県,勝浦市,1,1,1,1,1,1,1,,1,"1750人
(2㎡あたり1人)"
1527,芸術文化交流センター,千葉県勝浦市沢倉523-1,千葉県,勝浦市,1,1,1,1,1,1,1,,1,"1850人
(2㎡あたり1人)"
1528,元郁文小学校,千葉県勝浦市松部1000-1,千葉県,勝浦市,1,,1,1,1,1,1,,1,"1900人
(2㎡あたり1人)"
1529,元清海小学校,千葉県勝浦市鵜原142-2,千葉県,勝浦市,1,,1,1,1,1,1,,1,"1150人
(2㎡あたり1人)"
1530,元興津中学校,千葉県勝浦市興津1222-1,千葉県,勝浦市,1,1,1,1,1,1,1,,1,"2850人
(2㎡あたり1人)"
1531,興津小学校,千葉県勝浦市興津1700,千葉県,勝浦市,1,1,1,1,1,1,1,,1,"1700人
(2㎡あたり1人)"
1532,元行川小学校,千葉県勝浦市浜行川808,千葉県,勝浦市,1,1,1,1,1,1,1,,1,"850人
(2㎡あたり1人)"
1533,上野小学校,千葉県勝浦市植野元宮田72,千葉県,勝浦市,1,1,1,1,1,1,1,,1,"3850人
(2㎡あたり1人)"
1534,市営荒川テニスコート,千葉県勝浦市荒川193,千葉県,勝浦市,,1,1,1,1,1,1,,,"1200人
(2㎡あたり1人)"
1535,元北中学校,千葉県勝浦市小羽戸58-2,千葉県,勝浦市,1,1,1,1,1,1,1,,1,"11500人
(2㎡あたり1人)"
1536,総野小学校,千葉県勝浦市蟹田222-1,千葉県,勝浦市,1,1,1,1,1,1,1,,1,"5700人
(2㎡あたり1人)"
1537,"国際武道大学
(陸上競技場
ラグビー場)",千葉県勝浦市新官841,千葉県,勝浦市,1,1,1,1,1,1,1,,1,"14500人
(2㎡あたり1人)"
1538,"ﾌﾞﾙｰﾍﾞﾘｰﾋﾙ
(関東国際学園勝浦校外施設)",千葉県勝浦市興津1514-10,千葉県,勝浦市,1,1,1,1,1,1,1,,1,"3300人
(2㎡あたり1人)"
1539,部原荘,千葉県勝浦市部原1930-3,千葉県,勝浦市,1,1,1,1,1,1,1,,1,"900人
(2㎡あたり1人)"
1540,姉崎小学校,千葉県市原市椎津461,千葉県,市原市,1,1,1,1,1,,,,1,3157
1541,明神小学校,千葉県市原市姉崎1850,千葉県,市原市,1,1,1,1,1,,,,1,3457
1542,姉崎中学校,千葉県市原市姉崎2156,千葉県,市原市,1,1,1,1,1,,,,1,8741
1543,姉崎公民館,千葉県市原市姉崎2150-1,千葉県,市原市,1,1,1,1,1,,,,1,216.6
1544,青葉台小学校,千葉県市原市青葉台1-10-1,千葉県,市原市,1,1,1,1,1,,,,1,4283
1545,姉崎東中学校,千葉県市原市姉崎3056-1,千葉県,市原市,1,1,1,1,1,,,,1,6818
1546,八幡小学校,千葉県市原市八幡530,千葉県,市原市,1,1,,1,1,,,,1,6401
1547,八幡中学校,千葉県市原市八幡500,千葉県,市原市,1,1,,1,1,,,,1,8413
1548,旧八幡東中学校,千葉県市原市菊間428,千葉県,市原市,1,1,,1,1,,,,1,9421
1549,八幡公民館,千葉県市原市八幡1050-1,千葉県,市原市,1,1,,1,1,,,,1,306.4
1550,八幡運動公園,千葉県市原市八幡1050-3,千葉県,市原市,,1,,1,1,,,,,9585
1551,石塚小学校,千葉県市原市八幡石塚2-4,千葉県,市原市,1,1,,1,1,,,,1,5041
1552,菊間小学校,千葉県市原市菊間1620-1,千葉県,市原市,1,1,1,1,1,,,,1,5078
1553,菊間中学校,千葉県市原市菊間1850,千葉県,市原市,1,1,1,1,1,,,,1,7154
1554,菊間コミュニティセンター,千葉県市原市菊間1870-4,千葉県,市原市,1,1,1,1,1,,,,1,320.7
1555,五所小学校,千葉県市原市五所2154-1,千葉県,市原市,1,1,,1,1,,,,1,5790
1556,若宮小学校,千葉県市原市若宮3-13,千葉県,市原市,1,1,1,1,1,,,,1,5325
1557,白幡小学校,千葉県市原市山木108,千葉県,市原市,1,1,1,1,1,,,,1,6676
1558,市原小学校,千葉県市原市能満1320,千葉県,市原市,1,1,1,1,1,,,,1,3605
1559,市原中学校,千葉県市原市能満1450,千葉県,市原市,1,1,1,1,1,,,,1,9855
1560,五井小学校,千葉県市原市五井東1-6-3,千葉県,市原市,1,1,1,1,1,,,,1,7327
1561,五井中川田公園,千葉県市原市五井1661,千葉県,市原市,,1,,1,1,,,,,8865
1562,市原市総合公園,千葉県市原市更級5-1-1,千葉県,市原市,,1,,1,1,,,,,37800
1563,旧市原市勤労会館,千葉県市原市更級5-1-18,千葉県,市原市,1,1,1,1,1,,,,1,315.1
1564,サンプラザ市原,千葉県市原市五井中央西1-1-25,千葉県,市原市,1,1,,1,1,,,,1,110
1565,若葉小学校,千葉県市原市五井5555-1,千葉県,市原市,,1,,1,1,,,,1,3804
1566,若葉中学校,千葉県市原市五井5308,千葉県,市原市,1,1,,1,1,,,,1,9090
1567,五井公民館,千葉県市原市五井5472-1,千葉県,市原市,,1,,1,1,,,,1,255
1568,白金小学校,千葉県市原市君塚3-19,千葉県,市原市,1,1,,1,1,,,,1,6372
1569,国府小学校,千葉県市原市村上1402-1,千葉県,市原市,,1,1,1,1,,,,1,1950
1570,国分寺台小学校,千葉県市原市南国分寺台3-2,千葉県,市原市,1,1,1,1,1,,,,1,4966
1571,国分寺台中学校,千葉県市原市南国分寺台2-1,千葉県,市原市,1,1,1,1,1,,,,1,7179
1572,国分寺公民館,千葉県市原市南国分寺台1-2-6,千葉県,市原市,1,1,1,1,1,,,,1,199
1573,市民会館,千葉県市原市惣社1-1-1,千葉県,市原市,1,1,1,1,1,,,,1,3150
1574,国分寺台東小学校,千葉県市原市東国分寺台5-1,千葉県,市原市,1,1,1,1,1,,,,1,3969
1575,国分寺台西小学校,千葉県市原市西国分寺台2-11-1,千葉県,市原市,1,1,1,1,1,,,,1,4715
1576,国分寺台西中学校,千葉県市原市国分寺台中央5-1-1,千葉県,市原市,1,1,1,1,1,,,,1,6566
1577,京葉小学校,千葉県市原市五井西3-9-2,千葉県,市原市,,1,,1,1,,,,1,5934
1578,五井中学校,千葉県市原市五井922-2,千葉県,市原市,,1,,1,1,,,,1,7919
1579,市原緑地運動公園【体育館】,千葉県市原市岩崎536,千葉県,市原市,1,1,,1,1,,,,1,311
1580,市原緑地運動公園【スタンド】,千葉県市原市岩崎536,千葉県,市原市,,,,,1,,,,,14051
1581,東海小学校,千葉県市原市廿五里558,千葉県,市原市,1,1,1,1,1,,,,1,4185
1582,東海中学校,千葉県市原市今富477,千葉県,市原市,1,1,1,1,1,,,,1,5536
1583,千種小学校,千葉県市原市青柳1801,千葉県,市原市,,1,,1,1,,,,1,4641
1584,千種中学校,千葉県市原市千種6-1-1,千葉県,市原市,1,1,1,1,1,,,,1,8928
1585,千種コミュニティセンター,千葉県市原市千種2-1-2,千葉県,市原市,1,1,,1,1,,,,1,85
1586,千種ふれあい公園　,千葉県市原市千種2-2,千葉県,市原市,,1,,1,1,,,,,23099
1587,海上小学校,千葉県市原市神代125,千葉県,市原市,1,1,1,1,1,,,,1,1974
1588,市西小学校,千葉県市原市海士有木1130,千葉県,市原市,1,1,1,1,1,,,,1,3786
1589,三和コミュニティセンター,千葉県市原市海士有木235-1,千葉県,市原市,1,1,1,1,1,,,,1,240
1590,養老小学校,千葉県市原市松崎820,千葉県,市原市,1,1,1,1,1,,,,1,8473
1591,三和中学校,千葉県市原市磯ｹ谷1703,千葉県,市原市,,1,1,1,1,,,,1,9189
